_time,src,dest,signature,category,file_name,severity,user,status_label
2025-02-24T20:12:43.975272,10.0.249.182,192.168.118.7,EICAR-TEST-FILE,priv-esc,install.ps1,medium,CORP\user128,closed without escalation
2025-02-10T20:12:43.995459,10.0.49.240,192.168.7.239,Suspicious PowerShell,exfiltration,setup.msi,medium,CORP\user072,closed without escalation
2025-03-05T20:12:43.963442,10.0.4.249,192.168.14.175,Suspicious PowerShell,command-and-control,setup.msi,low,CORP\user006,closed with escalation
2025-03-13T20:12:43.952188,10.0.134.75,192.168.161.247,Meterpreter Beacon,malware,invoice.docx,low,CORP\user078,closed without escalation
2025-03-01T20:12:43.969074,10.0.29.109,192.168.105.133,Unknown Hash Hit,priv-esc,invoice.docx,high,CORP\user075,closed without escalation
2025-03-06T20:12:43.961017,10.0.238.251,192.168.63.186,Suspicious PowerShell,priv-esc,invoice.docx,low,CORP\user104,closed with escalation
2025-03-25T20:12:43.935307,10.0.106.234,192.168.188.164,Unknown Hash Hit,command-and-control,runme.tmp,critical,CORP\user157,closed with escalation
2025-01-29T20:12:44.011261,10.0.249.123,192.168.228.224,Unknown Hash Hit,malware,runme.tmp,medium,CORP\user153,closed with escalation
2025-03-06T20:12:43.961041,10.0.72.241,192.168.128.153,Meterpreter Beacon,command-and-control,install.ps1,high,CORP\user156,closed without escalation
2025-01-30T20:12:44.010642,10.0.6.223,192.168.89.59,Ransomware Behaviour,persistence,setup.msi,high,CORP\user185,closed without escalation
2025-02-21T20:12:43.980048,10.0.81.111,192.168.104.219,Unknown Hash Hit,exfiltration,invoice.docx,medium,CORP\user023,closed with escalation
2025-03-30T20:12:43.929423,10.0.145.30,192.168.138.129,Unknown Hash Hit,malware,powershell.exe,low,CORP\user119,closed without escalation
2025-02-20T20:12:43.981111,10.0.76.45,192.168.33.136,Suspicious PowerShell,priv-esc,install.ps1,low,CORP\user069,closed without escalation
2025-04-24T20:12:43.894149,10.0.56.211,192.168.153.146,Ransomware Behaviour,priv-esc,powershell.exe,high,CORP\user015,closed with escalation
2025-04-07T20:12:43.917997,10.0.167.38,192.168.143.3,Ransomware Behaviour,exfiltration,invoice.docx,low,CORP\user018,closed without escalation
2025-02-04T20:12:44.003901,10.0.50.90,192.168.184.167,Unknown Hash Hit,exfiltration,setup.msi,medium,CORP\user152,closed with escalation
2025-04-05T20:12:43.920894,10.0.44.36,192.168.20.245,Meterpreter Beacon,command-and-control,powershell.exe,critical,CORP\user155,closed without escalation
2025-01-30T20:12:44.010203,10.0.49.158,192.168.76.225,Unknown Hash Hit,lateral-movement,runme.tmp,high,CORP\user187,closed without escalation
2025-04-09T20:12:43.914361,10.0.38.195,192.168.2.30,EICAR-TEST-FILE,lateral-movement,powershell.exe,medium,CORP\user069,closed without escalation
2025-02-26T20:12:43.973411,10.0.196.132,192.168.38.13,EICAR-TEST-FILE,priv-esc,svchost.exe,medium,CORP\user150,closed without escalation
2025-03-11T20:12:43.954616,10.0.115.190,192.168.157.30,Meterpreter Beacon,command-and-control,powershell.exe,low,CORP\user183,closed without escalation
2025-03-05T20:12:43.962402,10.0.39.192,192.168.213.246,Meterpreter Beacon,exfiltration,powershell.exe,medium,CORP\user007,closed without escalation
2025-04-13T20:12:43.908869,10.0.13.91,192.168.96.63,Suspicious PowerShell,lateral-movement,runme.tmp,low,CORP\user075,closed without escalation
2025-02-02T20:12:44.006346,10.0.173.63,192.168.152.190,Suspicious PowerShell,exfiltration,setup.msi,high,CORP\user125,closed without escalation
2025-03-29T20:12:43.930576,10.0.125.23,192.168.89.144,Suspicious PowerShell,priv-esc,powershell.exe,low,CORP\user200,closed without escalation
2025-03-12T20:12:43.953746,10.0.180.203,192.168.26.23,Ransomware Behaviour,persistence,setup.msi,high,CORP\user019,closed without escalation
2025-03-06T20:12:43.961345,10.0.158.68,192.168.150.87,EICAR-TEST-FILE,priv-esc,runme.tmp,medium,CORP\user090,closed without escalation
2025-03-11T20:12:43.955280,10.0.34.83,192.168.30.176,Meterpreter Beacon,priv-esc,calc.exe,low,CORP\user046,closed without escalation
2025-02-06T20:12:44.001278,10.0.4.122,192.168.99.165,Cobalt Strike Loader,malware,svchost.exe,medium,CORP\user169,closed with escalation
2025-04-20T20:12:43.900434,10.0.209.68,192.168.12.201,EICAR-TEST-FILE,exfiltration,setup.msi,medium,CORP\user104,closed without escalation
2025-04-02T20:12:43.924819,10.0.6.111,192.168.212.199,Unknown Hash Hit,lateral-movement,runme.tmp,high,CORP\user028,closed without escalation
2025-03-03T20:12:43.965505,10.0.157.108,192.168.83.168,Unknown Hash Hit,persistence,svchost.exe,medium,CORP\user053,closed with escalation
2025-02-24T20:12:43.975266,10.0.3.254,192.168.224.161,Ransomware Behaviour,exfiltration,setup.msi,medium,CORP\user190,closed with escalation
2025-03-15T20:12:43.948938,10.0.93.24,192.168.128.177,Unknown Hash Hit,exfiltration,calc.exe,low,CORP\user085,closed with escalation
2025-04-20T20:12:43.899736,10.0.190.241,192.168.117.144,Ransomware Behaviour,malware,invoice.docx,medium,CORP\user132,closed without escalation
2025-02-02T20:12:44.005851,10.0.184.65,192.168.66.143,EICAR-TEST-FILE,priv-esc,calc.exe,medium,CORP\user025,closed without escalation
2025-04-07T20:12:43.917225,10.0.38.225,192.168.55.193,Meterpreter Beacon,priv-esc,invoice.docx,medium,CORP\user042,closed without escalation
2025-03-15T20:12:43.949547,10.0.167.188,192.168.144.172,Unknown Hash Hit,persistence,svchost.exe,high,CORP\user006,closed without escalation
2025-04-16T20:12:43.905853,10.0.93.102,192.168.9.167,Unknown Hash Hit,lateral-movement,install.ps1,low,CORP\user029,closed without escalation
2025-03-12T20:12:43.953200,10.0.146.176,192.168.195.112,Unknown Hash Hit,persistence,setup.msi,medium,CORP\user033,closed with escalation
2025-02-25T20:12:43.974457,10.0.106.141,192.168.200.85,Ransomware Behaviour,malware,svchost.exe,medium,CORP\user093,closed without escalation
2025-03-20T20:12:43.942568,10.0.211.226,192.168.37.40,Suspicious PowerShell,priv-esc,powershell.exe,low,CORP\user115,closed without escalation
2025-02-26T20:12:43.973435,10.0.145.225,192.168.234.239,Unknown Hash Hit,persistence,svchost.exe,high,CORP\user151,closed without escalation
2025-02-01T20:12:44.008319,10.0.170.143,192.168.98.118,Suspicious PowerShell,priv-esc,powershell.exe,low,CORP\user074,closed without escalation
2025-01-30T20:12:44.011170,10.0.12.204,192.168.14.58,Cobalt Strike Loader,command-and-control,invoice.docx,high,CORP\user017,closed without escalation
2025-02-11T20:12:43.993744,10.0.118.128,192.168.101.170,Ransomware Behaviour,malware,setup.msi,medium,CORP\user009,closed without escalation
2025-02-19T20:12:43.982838,10.0.75.74,192.168.51.129,Meterpreter Beacon,exfiltration,powershell.exe,low,CORP\user023,closed without escalation
2025-02-17T20:12:43.985174,10.0.204.85,192.168.229.159,EICAR-TEST-FILE,priv-esc,install.ps1,low,CORP\user143,closed without escalation
2025-02-04T20:12:44.003252,10.0.116.190,192.168.177.228,Meterpreter Beacon,command-and-control,calc.exe,low,CORP\user087,closed without escalation
2025-01-28T20:12:44.012679,10.0.147.221,192.168.148.87,EICAR-TEST-FILE,persistence,install.ps1,critical,CORP\user143,closed without escalation
2025-04-17T20:12:43.903441,10.0.104.40,192.168.247.238,Meterpreter Beacon,persistence,runme.tmp,critical,CORP\user061,closed without escalation
2025-04-21T20:12:43.897870,10.0.68.232,192.168.59.9,Suspicious PowerShell,lateral-movement,setup.msi,low,CORP\user194,closed without escalation
2025-03-13T20:12:43.952146,10.0.163.0,192.168.60.222,Meterpreter Beacon,malware,setup.msi,high,CORP\user053,closed without escalation
2025-04-21T20:12:43.898759,10.0.34.35,192.168.249.196,Suspicious PowerShell,command-and-control,install.ps1,critical,CORP\user072,closed without escalation
2025-04-11T20:12:43.912062,10.0.97.99,192.168.8.29,Suspicious PowerShell,exfiltration,powershell.exe,low,CORP\user192,closed without escalation
2025-04-16T20:12:43.905735,10.0.144.138,192.168.172.46,Ransomware Behaviour,persistence,calc.exe,medium,CORP\user162,closed without escalation
2025-03-04T20:12:43.964969,10.0.44.22,192.168.219.202,Meterpreter Beacon,malware,svchost.exe,medium,CORP\user068,closed without escalation
2025-03-19T20:12:43.943941,10.0.211.30,192.168.116.41,EICAR-TEST-FILE,exfiltration,install.ps1,medium,CORP\user192,closed without escalation
2025-02-20T20:12:43.980333,10.0.69.87,192.168.179.137,Unknown Hash Hit,priv-esc,install.ps1,high,CORP\user069,closed without escalation
2025-03-15T20:12:43.948720,10.0.110.11,192.168.13.198,Unknown Hash Hit,exfiltration,invoice.docx,medium,CORP\user093,closed without escalation
2025-04-24T20:12:43.894339,10.0.166.173,192.168.239.23,Meterpreter Beacon,persistence,setup.msi,high,CORP\user200,closed without escalation
2025-02-04T20:12:44.003661,10.0.65.216,192.168.56.17,Meterpreter Beacon,priv-esc,runme.tmp,high,CORP\user187,closed without escalation
2025-03-28T20:12:43.931807,10.0.76.212,192.168.253.104,Cobalt Strike Loader,lateral-movement,powershell.exe,low,CORP\user006,closed without escalation
2025-03-12T20:12:43.953291,10.0.52.73,192.168.111.234,Suspicious PowerShell,exfiltration,powershell.exe,medium,CORP\user163,closed without escalation
2025-04-13T20:12:43.909678,10.0.8.21,192.168.14.137,Ransomware Behaviour,command-and-control,invoice.docx,high,CORP\user141,closed with escalation
2025-04-05T20:12:43.920518,10.0.107.41,192.168.72.30,Suspicious PowerShell,priv-esc,setup.msi,medium,CORP\user032,closed without escalation
2025-03-04T20:12:43.964902,10.0.53.42,192.168.134.218,Ransomware Behaviour,malware,invoice.docx,medium,CORP\user075,closed without escalation
2025-02-23T20:12:43.977117,10.0.174.78,192.168.230.153,Ransomware Behaviour,priv-esc,runme.tmp,high,CORP\user087,closed without escalation
2025-03-07T20:12:43.960721,10.0.171.106,192.168.27.97,Cobalt Strike Loader,command-and-control,invoice.docx,low,CORP\user123,closed without escalation
2025-02-09T20:12:43.995933,10.0.161.100,192.168.125.89,EICAR-TEST-FILE,command-and-control,setup.msi,low,CORP\user166,closed without escalation
2025-01-31T20:12:44.009437,10.0.86.68,192.168.159.93,Unknown Hash Hit,lateral-movement,calc.exe,high,CORP\user161,closed without escalation
2025-04-13T20:12:43.909289,10.0.86.253,192.168.138.55,Meterpreter Beacon,priv-esc,svchost.exe,medium,CORP\user048,closed without escalation
2025-03-03T20:12:43.966274,10.0.99.192,192.168.97.188,Ransomware Behaviour,lateral-movement,runme.tmp,medium,CORP\user197,closed without escalation
2025-03-10T20:12:43.955747,10.0.128.162,192.168.63.22,Ransomware Behaviour,malware,invoice.docx,low,CORP\user084,closed without escalation
2025-03-05T20:12:43.963661,10.0.235.95,192.168.243.246,Cobalt Strike Loader,malware,setup.msi,medium,CORP\user171,closed with escalation
2025-03-07T20:12:43.960690,10.0.189.136,192.168.98.248,Ransomware Behaviour,malware,svchost.exe,low,CORP\user146,closed without escalation
2025-04-03T20:12:43.923585,10.0.25.209,192.168.116.120,Suspicious PowerShell,command-and-control,powershell.exe,medium,CORP\user159,closed with escalation
2025-03-09T20:12:43.958103,10.0.167.113,192.168.64.241,Unknown Hash Hit,malware,runme.tmp,medium,CORP\user154,closed without escalation
2025-01-27T20:12:44.014185,10.0.108.189,192.168.156.86,Ransomware Behaviour,command-and-control,svchost.exe,high,CORP\user197,closed without escalation
2025-03-23T20:12:43.938581,10.0.169.65,192.168.169.11,Cobalt Strike Loader,malware,runme.tmp,low,CORP\user118,closed without escalation
2025-04-01T20:12:43.926349,10.0.61.15,192.168.117.23,Suspicious PowerShell,exfiltration,runme.tmp,medium,CORP\user135,closed with escalation
2025-02-09T20:12:43.995760,10.0.47.41,192.168.214.183,Ransomware Behaviour,lateral-movement,install.ps1,high,CORP\user149,closed with escalation
2025-02-27T20:12:43.971815,10.0.80.211,192.168.99.46,Ransomware Behaviour,priv-esc,invoice.docx,medium,CORP\user174,closed without escalation
2025-03-24T20:12:43.936493,10.0.128.203,192.168.247.55,Suspicious PowerShell,lateral-movement,powershell.exe,medium,CORP\user191,closed without escalation
2025-02-20T20:12:43.981359,10.0.224.156,192.168.231.48,EICAR-TEST-FILE,exfiltration,calc.exe,medium,CORP\user162,closed without escalation
2025-03-07T20:12:43.960788,10.0.200.214,192.168.219.115,Unknown Hash Hit,command-and-control,powershell.exe,critical,CORP\user063,closed without escalation
2025-03-24T20:12:43.936756,10.0.34.180,192.168.242.240,EICAR-TEST-FILE,priv-esc,runme.tmp,critical,CORP\user127,closed without escalation
2025-04-15T20:12:43.906879,10.0.254.130,192.168.235.220,Ransomware Behaviour,malware,calc.exe,medium,CORP\user199,closed without escalation
2025-02-04T20:12:44.003319,10.0.75.226,192.168.40.154,Meterpreter Beacon,priv-esc,powershell.exe,critical,CORP\user016,closed without escalation
2025-03-03T20:12:43.965954,10.0.183.129,192.168.126.127,Unknown Hash Hit,malware,setup.msi,medium,CORP\user048,closed without escalation
2025-02-20T20:12:43.981044,10.0.129.57,192.168.78.191,Suspicious PowerShell,persistence,invoice.docx,medium,CORP\user180,closed without escalation
2025-02-28T20:12:43.969955,10.0.213.243,192.168.102.69,Ransomware Behaviour,lateral-movement,install.ps1,low,CORP\user083,closed with escalation
2025-04-26T20:12:43.891029,10.0.95.108,192.168.139.245,EICAR-TEST-FILE,command-and-control,svchost.exe,medium,CORP\user179,closed with escalation
2025-02-15T20:12:43.987422,10.0.21.65,192.168.141.232,Unknown Hash Hit,lateral-movement,calc.exe,low,CORP\user153,closed with escalation
2025-02-23T20:12:43.977265,10.0.189.32,192.168.215.108,Meterpreter Beacon,command-and-control,powershell.exe,high,CORP\user002,closed with escalation
2025-03-23T20:12:43.938460,10.0.238.157,192.168.64.107,Cobalt Strike Loader,command-and-control,setup.msi,medium,CORP\user025,closed without escalation
2025-04-04T20:12:43.921608,10.0.12.214,192.168.82.34,EICAR-TEST-FILE,persistence,runme.tmp,medium,CORP\user178,closed without escalation
2025-02-17T20:12:43.984744,10.0.172.31,192.168.101.101,Ransomware Behaviour,malware,invoice.docx,high,CORP\user109,closed without escalation
2025-04-06T20:12:43.919692,10.0.77.195,192.168.225.115,Ransomware Behaviour,exfiltration,install.ps1,critical,CORP\user175,closed with escalation
2025-03-10T20:12:43.956023,10.0.12.14,192.168.214.207,EICAR-TEST-FILE,persistence,invoice.docx,low,CORP\user183,closed without escalation
2025-03-31T20:12:43.927994,10.0.253.160,192.168.42.235,Cobalt Strike Loader,command-and-control,runme.tmp,high,CORP\user161,closed without escalation
2025-04-03T20:12:43.922653,10.0.223.190,192.168.33.235,Meterpreter Beacon,command-and-control,svchost.exe,high,CORP\user056,closed without escalation
2025-03-02T20:12:43.966743,10.0.213.29,192.168.224.180,Suspicious PowerShell,lateral-movement,powershell.exe,critical,CORP\user186,closed without escalation
2025-03-24T20:12:43.937009,10.0.48.237,192.168.254.93,Cobalt Strike Loader,persistence,calc.exe,low,CORP\user037,closed without escalation
2025-04-03T20:12:43.923579,10.0.220.236,192.168.246.236,Suspicious PowerShell,command-and-control,setup.msi,low,CORP\user033,closed without escalation
2025-04-22T20:12:43.896719,10.0.39.12,192.168.241.42,Ransomware Behaviour,persistence,setup.msi,high,CORP\user184,closed without escalation
2025-02-25T20:12:43.973897,10.0.188.76,192.168.56.166,Cobalt Strike Loader,lateral-movement,invoice.docx,medium,CORP\user123,closed without escalation
2025-02-25T20:12:43.974616,10.0.228.243,192.168.49.219,Meterpreter Beacon,command-and-control,runme.tmp,critical,CORP\user161,closed without escalation
2025-04-13T20:12:43.909762,10.0.242.133,192.168.93.232,Cobalt Strike Loader,persistence,setup.msi,high,CORP\user046,closed without escalation
2025-03-29T20:12:43.930002,10.0.61.80,192.168.129.136,EICAR-TEST-FILE,malware,calc.exe,low,CORP\user001,closed without escalation
2025-03-11T20:12:43.954913,10.0.213.52,192.168.6.175,EICAR-TEST-FILE,lateral-movement,svchost.exe,low,CORP\user045,closed with escalation
2025-02-20T20:12:43.981516,10.0.214.88,192.168.104.133,Suspicious PowerShell,priv-esc,powershell.exe,medium,CORP\user055,closed without escalation
2025-04-22T20:12:43.897559,10.0.40.105,192.168.194.28,EICAR-TEST-FILE,malware,calc.exe,critical,CORP\user076,closed without escalation
2025-04-05T20:12:43.919963,10.0.171.134,192.168.53.112,Ransomware Behaviour,lateral-movement,runme.tmp,low,CORP\user128,closed with escalation
2025-04-04T20:12:43.921734,10.0.253.61,192.168.239.98,Ransomware Behaviour,priv-esc,svchost.exe,medium,CORP\user106,closed with escalation
2025-02-05T20:12:44.001406,10.0.68.236,192.168.146.151,Cobalt Strike Loader,malware,invoice.docx,medium,CORP\user032,closed with escalation
2025-04-14T20:12:43.908256,10.0.193.25,192.168.229.155,Unknown Hash Hit,persistence,svchost.exe,low,CORP\user111,closed without escalation
2025-02-19T20:12:43.981949,10.0.99.246,192.168.99.7,Ransomware Behaviour,priv-esc,powershell.exe,low,CORP\user019,closed without escalation
2025-02-19T20:12:43.983019,10.0.150.199,192.168.64.88,EICAR-TEST-FILE,exfiltration,setup.msi,critical,CORP\user041,closed without escalation
2025-04-12T20:12:43.910398,10.0.98.56,192.168.171.18,EICAR-TEST-FILE,persistence,setup.msi,high,CORP\user162,closed without escalation
2025-03-14T20:12:43.950673,10.0.208.230,192.168.85.182,Suspicious PowerShell,persistence,calc.exe,low,CORP\user196,closed without escalation
2025-03-19T20:12:43.944000,10.0.24.4,192.168.25.123,Suspicious PowerShell,exfiltration,calc.exe,medium,CORP\user099,closed with escalation
2025-04-10T20:12:43.912910,10.0.197.20,192.168.72.206,Suspicious PowerShell,command-and-control,install.ps1,high,CORP\user062,closed with escalation
2025-02-05T20:12:44.001812,10.0.91.197,192.168.45.107,EICAR-TEST-FILE,priv-esc,calc.exe,medium,CORP\user033,closed without escalation
2025-02-03T20:12:44.004678,10.0.220.131,192.168.202.252,Unknown Hash Hit,lateral-movement,install.ps1,high,CORP\user079,closed without escalation
2025-03-23T20:12:43.939015,10.0.120.55,192.168.212.205,Cobalt Strike Loader,command-and-control,svchost.exe,medium,CORP\user087,closed without escalation
2025-03-20T20:12:43.942860,10.0.221.17,192.168.12.151,Meterpreter Beacon,priv-esc,powershell.exe,medium,CORP\user100,closed without escalation
2025-03-23T20:12:43.939092,10.0.76.235,192.168.178.240,Ransomware Behaviour,lateral-movement,calc.exe,critical,CORP\user037,closed without escalation
2025-02-15T20:12:43.988650,10.0.172.51,192.168.245.73,Meterpreter Beacon,lateral-movement,setup.msi,low,CORP\user113,closed without escalation
2025-02-10T20:12:43.995344,10.0.5.82,192.168.94.131,Cobalt Strike Loader,priv-esc,install.ps1,low,CORP\user108,closed without escalation
2025-03-09T20:12:43.956983,10.0.206.56,192.168.143.49,Meterpreter Beacon,priv-esc,runme.tmp,high,CORP\user015,closed with escalation
2025-04-04T20:12:43.922383,10.0.243.237,192.168.150.156,Unknown Hash Hit,malware,svchost.exe,medium,CORP\user036,closed without escalation
2025-01-29T20:12:44.012353,10.0.104.68,192.168.26.152,EICAR-TEST-FILE,persistence,powershell.exe,low,CORP\user069,closed without escalation
2025-03-28T20:12:43.932314,10.0.84.161,192.168.141.109,Meterpreter Beacon,malware,install.ps1,high,CORP\user024,closed without escalation
2025-04-03T20:12:43.923574,10.0.239.115,192.168.197.49,EICAR-TEST-FILE,malware,runme.tmp,medium,CORP\user125,closed without escalation
2025-02-23T20:12:43.976358,10.0.162.121,192.168.204.104,Cobalt Strike Loader,priv-esc,install.ps1,low,CORP\user088,closed without escalation
2025-02-04T20:12:44.003547,10.0.154.84,192.168.97.221,Cobalt Strike Loader,persistence,powershell.exe,medium,CORP\user044,closed without escalation
2025-02-23T20:12:43.976697,10.0.163.177,192.168.221.204,Ransomware Behaviour,malware,setup.msi,low,CORP\user059,closed with escalation
2025-02-18T20:12:43.984425,10.0.195.70,192.168.125.139,Ransomware Behaviour,lateral-movement,powershell.exe,low,CORP\user151,closed without escalation
2025-04-25T20:12:43.892324,10.0.244.208,192.168.6.224,Meterpreter Beacon,lateral-movement,powershell.exe,medium,CORP\user161,closed without escalation
2025-03-25T20:12:43.935211,10.0.94.19,192.168.201.214,Unknown Hash Hit,malware,powershell.exe,high,CORP\user022,closed without escalation
2025-03-16T20:12:43.948495,10.0.93.74,192.168.191.234,Ransomware Behaviour,exfiltration,install.ps1,medium,CORP\user141,closed without escalation
2025-02-05T20:12:44.002374,10.0.95.170,192.168.22.106,Unknown Hash Hit,persistence,invoice.docx,medium,CORP\user062,closed without escalation
2025-03-05T20:12:43.962439,10.0.28.201,192.168.161.25,Unknown Hash Hit,persistence,invoice.docx,high,CORP\user165,closed without escalation
2025-03-20T20:12:43.942220,10.0.166.79,192.168.72.231,Meterpreter Beacon,exfiltration,invoice.docx,high,CORP\user167,closed without escalation
2025-04-23T20:12:43.896265,10.0.7.129,192.168.137.131,Cobalt Strike Loader,persistence,install.ps1,low,CORP\user018,closed without escalation
2025-04-03T20:12:43.923520,10.0.104.12,192.168.22.76,Ransomware Behaviour,priv-esc,powershell.exe,medium,CORP\user082,closed without escalation
2025-04-01T20:12:43.926022,10.0.3.166,192.168.74.120,EICAR-TEST-FILE,lateral-movement,runme.tmp,high,CORP\user063,closed without escalation
2025-02-26T20:12:43.973242,10.0.117.237,192.168.122.194,Meterpreter Beacon,malware,invoice.docx,medium,CORP\user087,closed without escalation
2025-02-02T20:12:44.006825,10.0.142.79,192.168.175.105,Ransomware Behaviour,lateral-movement,setup.msi,high,CORP\user020,closed with escalation
2025-02-02T20:12:44.006297,10.0.244.129,192.168.190.181,Unknown Hash Hit,malware,svchost.exe,medium,CORP\user195,closed without escalation
2025-04-04T20:12:43.922072,10.0.171.232,192.168.51.255,EICAR-TEST-FILE,persistence,calc.exe,medium,CORP\user171,closed without escalation
2025-04-26T20:12:43.890765,10.0.244.67,192.168.56.54,EICAR-TEST-FILE,command-and-control,runme.tmp,high,CORP\user175,closed without escalation
2025-02-22T20:12:43.977674,10.0.226.200,192.168.208.141,Ransomware Behaviour,lateral-movement,invoice.docx,medium,CORP\user189,closed without escalation
2025-04-26T20:12:43.891690,10.0.79.184,192.168.236.203,Unknown Hash Hit,malware,install.ps1,low,CORP\user018,closed without escalation
2025-03-09T20:12:43.957803,10.0.165.175,192.168.165.225,Suspicious PowerShell,exfiltration,setup.msi,low,CORP\user062,closed without escalation
2025-04-04T20:12:43.921771,10.0.220.34,192.168.169.151,Unknown Hash Hit,priv-esc,calc.exe,medium,CORP\user045,closed without escalation
2025-03-28T20:12:43.931077,10.0.68.108,192.168.34.144,Ransomware Behaviour,persistence,runme.tmp,low,CORP\user102,closed with escalation
2025-03-20T20:12:43.943113,10.0.6.198,192.168.18.222,Cobalt Strike Loader,priv-esc,svchost.exe,critical,CORP\user119,closed with escalation
2025-03-21T20:12:43.941349,10.0.196.35,192.168.228.75,Meterpreter Beacon,exfiltration,powershell.exe,low,CORP\user033,closed with escalation
2025-03-15T20:12:43.949247,10.0.89.60,192.168.172.137,Unknown Hash Hit,exfiltration,calc.exe,critical,CORP\user129,closed with escalation
2025-02-26T20:12:43.972472,10.0.228.6,192.168.88.1,Cobalt Strike Loader,command-and-control,calc.exe,low,CORP\user190,closed without escalation
2025-04-22T20:12:43.896737,10.0.56.95,192.168.238.139,Cobalt Strike Loader,malware,calc.exe,low,CORP\user037,closed without escalation
2025-03-12T20:12:43.953497,10.0.247.108,192.168.245.225,Cobalt Strike Loader,persistence,invoice.docx,medium,CORP\user039,closed without escalation
2025-03-24T20:12:43.936883,10.0.65.176,192.168.35.213,Cobalt Strike Loader,persistence,install.ps1,medium,CORP\user120,closed without escalation
2025-03-07T20:12:43.960068,10.0.230.138,192.168.43.231,Suspicious PowerShell,command-and-control,svchost.exe,medium,CORP\user146,closed with escalation
2025-02-19T20:12:43.982381,10.0.43.122,192.168.19.178,Meterpreter Beacon,command-and-control,svchost.exe,critical,CORP\user168,closed without escalation
2025-04-12T20:12:43.910873,10.0.129.159,192.168.234.11,Unknown Hash Hit,lateral-movement,runme.tmp,medium,CORP\user151,closed without escalation
2025-02-01T20:12:44.008053,10.0.141.71,192.168.98.95,Meterpreter Beacon,priv-esc,invoice.docx,medium,CORP\user010,closed without escalation
2025-03-20T20:12:43.942501,10.0.127.236,192.168.156.1,Cobalt Strike Loader,lateral-movement,setup.msi,high,CORP\user157,closed without escalation
2025-03-22T20:12:43.939815,10.0.34.91,192.168.242.22,Cobalt Strike Loader,command-and-control,calc.exe,medium,CORP\user171,closed without escalation
2025-04-16T20:12:43.905835,10.0.142.177,192.168.107.59,Cobalt Strike Loader,persistence,runme.tmp,medium,CORP\user199,closed without escalation
2025-02-26T20:12:43.972417,10.0.206.57,192.168.31.27,Cobalt Strike Loader,priv-esc,powershell.exe,low,CORP\user166,closed without escalation
2025-01-27T20:12:44.014939,10.0.81.169,192.168.17.83,Meterpreter Beacon,command-and-control,svchost.exe,low,CORP\user034,closed without escalation
2025-04-06T20:12:43.918404,10.0.3.246,192.168.39.35,Meterpreter Beacon,command-and-control,powershell.exe,medium,CORP\user152,closed without escalation
2025-02-03T20:12:44.004376,10.0.114.75,192.168.240.135,Ransomware Behaviour,exfiltration,calc.exe,low,CORP\user035,closed without escalation
2025-02-01T20:12:44.007346,10.0.42.204,192.168.5.255,Meterpreter Beacon,priv-esc,calc.exe,high,CORP\user176,closed without escalation
2025-03-14T20:12:43.950491,10.0.55.247,192.168.18.137,Ransomware Behaviour,command-and-control,runme.tmp,low,CORP\user075,closed without escalation
2025-02-03T20:12:44.005451,10.0.41.188,192.168.6.2,Meterpreter Beacon,persistence,calc.exe,medium,CORP\user022,closed without escalation
2025-02-16T20:12:43.986036,10.0.147.84,192.168.229.23,Suspicious PowerShell,malware,calc.exe,medium,CORP\user091,closed without escalation
2025-02-02T20:12:44.005601,10.0.53.11,192.168.71.127,EICAR-TEST-FILE,lateral-movement,setup.msi,medium,CORP\user155,closed without escalation
2025-04-06T20:12:43.919704,10.0.112.229,192.168.28.247,Unknown Hash Hit,malware,calc.exe,low,CORP\user063,closed without escalation
2025-03-02T20:12:43.967335,10.0.161.234,192.168.59.154,Unknown Hash Hit,exfiltration,invoice.docx,low,CORP\user025,closed without escalation
2025-02-18T20:12:43.983454,10.0.12.197,192.168.28.88,Suspicious PowerShell,malware,runme.tmp,medium,CORP\user129,closed without escalation
2025-01-29T20:12:44.011853,10.0.237.194,192.168.133.112,Cobalt Strike Loader,malware,runme.tmp,low,CORP\user117,closed without escalation
2025-02-15T20:12:43.988486,10.0.56.54,192.168.163.201,Unknown Hash Hit,persistence,calc.exe,low,CORP\user126,closed without escalation
2025-04-09T20:12:43.914483,10.0.7.137,192.168.104.231,Cobalt Strike Loader,command-and-control,setup.msi,high,CORP\user086,closed without escalation
2025-04-02T20:12:43.924961,10.0.253.238,192.168.138.116,Cobalt Strike Loader,persistence,setup.msi,high,CORP\user148,closed without escalation
2025-04-09T20:12:43.914293,10.0.14.167,192.168.194.187,Unknown Hash Hit,persistence,runme.tmp,critical,CORP\user162,closed without escalation
2025-03-19T20:12:43.943559,10.0.237.102,192.168.188.48,Ransomware Behaviour,malware,svchost.exe,medium,CORP\user106,closed with escalation
2025-03-22T20:12:43.940404,10.0.201.150,192.168.3.77,Ransomware Behaviour,priv-esc,install.ps1,low,CORP\user059,closed without escalation
2025-03-03T20:12:43.966294,10.0.174.78,192.168.35.132,Meterpreter Beacon,command-and-control,invoice.docx,medium,CORP\user098,closed without escalation
2025-03-06T20:12:43.961333,10.0.26.12,192.168.181.4,EICAR-TEST-FILE,lateral-movement,invoice.docx,low,CORP\user091,closed without escalation
2025-03-08T20:12:43.959099,10.0.40.233,192.168.199.224,Cobalt Strike Loader,command-and-control,powershell.exe,high,CORP\user023,closed without escalation
