_time,src,dest,signature,category,file_name,severity,user,status_label
2025-01-29T20:44:49.499363,10.0.7.119,192.168.20.71,Meterpreter Beacon,malware,svchost.exe,low,CORP\user004,closed without escalation
2025-02-06T20:44:49.488311,10.0.121.146,192.168.99.133,Cobalt Strike Loader,command-and-control,calc.exe,medium,CORP\user029,closed without escalation
2025-02-10T20:44:49.483104,10.0.238.39,192.168.143.115,Ransomware Behaviour,priv-esc,setup.msi,medium,CORP\user059,closed without escalation
2025-04-04T20:44:49.410192,10.0.180.72,192.168.247.220,Suspicious PowerShell,persistence,install.ps1,low,CORP\user102,closed with escalation
2025-04-10T20:44:49.401291,10.0.113.39,192.168.23.226,Ransomware Behaviour,exfiltration,svchost.exe,low,CORP\user107,closed without escalation
2025-03-30T20:44:49.416635,10.0.37.48,192.168.202.209,Meterpreter Beacon,malware,runme.tmp,medium,CORP\user109,closed without escalation
2025-02-20T20:44:49.469254,10.0.231.179,192.168.210.156,Meterpreter Beacon,persistence,powershell.exe,low,CORP\user023,closed without escalation
2025-03-18T20:44:49.434054,10.0.163.151,192.168.97.88,Suspicious PowerShell,exfiltration,calc.exe,medium,CORP\user025,closed with escalation
2025-04-06T20:44:49.406470,10.0.26.32,192.168.200.43,Unknown Hash Hit,malware,setup.msi,medium,CORP\user109,closed without escalation
2025-03-18T20:44:49.434217,10.0.148.250,192.168.24.118,Ransomware Behaviour,priv-esc,calc.exe,low,CORP\user023,closed without escalation
2025-03-16T20:44:49.435848,10.0.227.79,192.168.135.210,Suspicious PowerShell,persistence,install.ps1,low,CORP\user145,closed without escalation
2025-04-01T20:44:49.413843,10.0.169.228,192.168.138.220,Meterpreter Beacon,exfiltration,runme.tmp,medium,CORP\user175,closed without escalation
2025-02-02T20:44:49.494882,10.0.255.229,192.168.248.77,Meterpreter Beacon,lateral-movement,runme.tmp,medium,CORP\user174,closed with escalation
2025-03-22T20:44:49.427521,10.0.252.67,192.168.49.198,Ransomware Behaviour,malware,svchost.exe,low,CORP\user182,closed without escalation
2025-02-27T20:44:49.460497,10.0.117.108,192.168.199.1,Ransomware Behaviour,malware,powershell.exe,medium,CORP\user040,closed with escalation
2025-02-18T20:44:49.471630,10.0.60.22,192.168.173.154,Meterpreter Beacon,exfiltration,install.ps1,high,CORP\user082,closed without escalation
2025-02-06T20:44:49.489285,10.0.35.90,192.168.202.45,Ransomware Behaviour,priv-esc,invoice.docx,medium,CORP\user009,closed without escalation
2025-03-01T20:44:49.456383,10.0.111.67,192.168.167.127,EICAR-TEST-FILE,lateral-movement,powershell.exe,low,CORP\user171,closed without escalation
2025-03-02T20:44:49.455621,10.0.209.42,192.168.185.31,Suspicious PowerShell,persistence,install.ps1,critical,CORP\user016,closed without escalation
2025-03-13T20:44:49.440267,10.0.147.175,192.168.239.218,EICAR-TEST-FILE,persistence,powershell.exe,low,CORP\user030,closed without escalation
2025-01-28T20:44:49.502039,10.0.127.133,192.168.148.255,Meterpreter Beacon,priv-esc,setup.msi,low,CORP\user170,closed with escalation
2025-02-19T20:44:49.471190,10.0.38.42,192.168.118.181,Ransomware Behaviour,priv-esc,setup.msi,medium,CORP\user171,closed without escalation
2025-04-20T20:44:49.388228,10.0.43.72,192.168.157.8,Suspicious PowerShell,exfiltration,install.ps1,medium,CORP\user098,closed without escalation
2025-03-15T20:44:49.436984,10.0.95.93,192.168.170.17,EICAR-TEST-FILE,priv-esc,invoice.docx,low,CORP\user027,closed with escalation
2025-02-10T20:44:49.483681,10.0.74.34,192.168.44.218,EICAR-TEST-FILE,command-and-control,invoice.docx,low,CORP\user148,closed with escalation
2025-04-18T20:44:49.391165,10.0.178.236,192.168.119.135,Cobalt Strike Loader,lateral-movement,setup.msi,critical,CORP\user044,closed with escalation
2025-03-16T20:44:49.436886,10.0.137.30,192.168.32.55,Ransomware Behaviour,persistence,runme.tmp,medium,CORP\user114,closed with escalation
2025-03-11T20:44:49.443083,10.0.87.179,192.168.91.245,Meterpreter Beacon,persistence,install.ps1,high,CORP\user113,closed without escalation
2025-03-07T20:44:49.448746,10.0.83.211,192.168.221.88,Suspicious PowerShell,exfiltration,powershell.exe,medium,CORP\user018,closed without escalation
2025-01-29T20:44:49.500382,10.0.197.95,192.168.6.133,Suspicious PowerShell,exfiltration,install.ps1,low,CORP\user152,closed without escalation
2025-02-27T20:44:49.460307,10.0.22.211,192.168.202.200,Unknown Hash Hit,persistence,setup.msi,medium,CORP\user113,closed without escalation
2025-04-02T20:44:49.413018,10.0.70.252,192.168.111.66,EICAR-TEST-FILE,exfiltration,runme.tmp,high,CORP\user028,closed without escalation
2025-03-08T20:44:49.447080,10.0.173.143,192.168.29.6,Ransomware Behaviour,lateral-movement,setup.msi,critical,CORP\user001,closed without escalation
2025-03-25T20:44:49.423815,10.0.122.166,192.168.63.127,Unknown Hash Hit,priv-esc,runme.tmp,critical,CORP\user190,closed without escalation
2025-03-16T20:44:49.436683,10.0.223.218,192.168.35.64,Suspicious PowerShell,command-and-control,runme.tmp,critical,CORP\user163,closed with escalation
2025-03-09T20:44:49.446413,10.0.165.72,192.168.232.175,Cobalt Strike Loader,exfiltration,install.ps1,critical,CORP\user034,closed without escalation
2025-04-08T20:44:49.404258,10.0.123.121,192.168.244.89,Suspicious PowerShell,malware,setup.msi,high,CORP\user132,closed without escalation
2025-04-16T20:44:49.393529,10.0.185.50,192.168.215.95,Cobalt Strike Loader,command-and-control,setup.msi,high,CORP\user189,closed without escalation
2025-03-19T20:44:49.432637,10.0.17.134,192.168.131.200,Ransomware Behaviour,exfiltration,runme.tmp,low,CORP\user016,closed with escalation
2025-04-23T20:44:49.383958,10.0.12.57,192.168.112.179,EICAR-TEST-FILE,command-and-control,powershell.exe,low,CORP\user163,closed without escalation
2025-03-16T20:44:49.436928,10.0.39.80,192.168.197.95,Cobalt Strike Loader,exfiltration,setup.msi,low,CORP\user130,closed without escalation
2025-03-19T20:44:49.431756,10.0.95.42,192.168.176.40,Ransomware Behaviour,command-and-control,calc.exe,high,CORP\user173,closed without escalation
2025-01-31T20:44:49.496710,10.0.228.51,192.168.116.6,Suspicious PowerShell,persistence,svchost.exe,high,CORP\user187,closed without escalation
2025-04-12T20:44:49.399382,10.0.113.2,192.168.48.75,Unknown Hash Hit,lateral-movement,invoice.docx,low,CORP\user170,closed without escalation
2025-04-16T20:44:49.393481,10.0.144.75,192.168.96.37,Ransomware Behaviour,command-and-control,install.ps1,low,CORP\user024,closed without escalation
2025-03-16T20:44:49.436466,10.0.50.65,192.168.231.201,Cobalt Strike Loader,malware,invoice.docx,high,CORP\user045,closed without escalation
2025-04-10T20:44:49.401495,10.0.20.252,192.168.226.189,Ransomware Behaviour,malware,install.ps1,low,CORP\user058,closed without escalation
2025-04-10T20:44:49.402132,10.0.156.42,192.168.33.105,Suspicious PowerShell,command-and-control,install.ps1,low,CORP\user065,closed without escalation
2025-02-23T20:44:49.466049,10.0.148.67,192.168.13.204,Ransomware Behaviour,exfiltration,calc.exe,low,CORP\user179,closed without escalation
2025-02-23T20:44:49.464770,10.0.43.48,192.168.32.230,Unknown Hash Hit,priv-esc,svchost.exe,low,CORP\user187,closed without escalation
2025-04-08T20:44:49.404252,10.0.109.168,192.168.175.107,Ransomware Behaviour,exfiltration,runme.tmp,low,CORP\user115,closed without escalation
2025-02-22T20:44:49.467286,10.0.237.206,192.168.20.207,Unknown Hash Hit,lateral-movement,svchost.exe,low,CORP\user036,closed without escalation
2025-03-03T20:44:49.454683,10.0.28.190,192.168.111.28,Ransomware Behaviour,persistence,invoice.docx,high,CORP\user077,closed without escalation
2025-02-24T20:44:49.464219,10.0.120.235,192.168.231.163,Ransomware Behaviour,exfiltration,setup.msi,low,CORP\user188,closed without escalation
2025-01-28T20:44:49.501052,10.0.88.131,192.168.87.162,Cobalt Strike Loader,exfiltration,invoice.docx,medium,CORP\user040,closed without escalation
2025-03-11T20:44:49.443735,10.0.76.124,192.168.231.202,Suspicious PowerShell,lateral-movement,install.ps1,high,CORP\user017,closed without escalation
2025-03-28T20:44:49.419955,10.0.114.117,192.168.32.167,Suspicious PowerShell,persistence,setup.msi,low,CORP\user026,closed without escalation
2025-04-12T20:44:49.398454,10.0.137.67,192.168.226.99,EICAR-TEST-FILE,priv-esc,runme.tmp,medium,CORP\user133,closed without escalation
2025-04-05T20:44:49.408689,10.0.201.239,192.168.98.89,Suspicious PowerShell,malware,invoice.docx,medium,CORP\user087,closed with escalation
2025-03-31T20:44:49.414867,10.0.117.86,192.168.124.75,EICAR-TEST-FILE,persistence,svchost.exe,high,CORP\user111,closed without escalation
2025-02-20T20:44:49.469783,10.0.79.151,192.168.117.47,Suspicious PowerShell,command-and-control,powershell.exe,medium,CORP\user157,closed with escalation
2025-04-21T20:44:49.385859,10.0.33.120,192.168.64.233,Cobalt Strike Loader,command-and-control,setup.msi,medium,CORP\user020,closed without escalation
2025-04-26T20:44:49.378984,10.0.238.18,192.168.43.49,EICAR-TEST-FILE,lateral-movement,invoice.docx,medium,CORP\user142,closed without escalation
2025-03-18T20:44:49.432848,10.0.165.148,192.168.80.147,EICAR-TEST-FILE,priv-esc,svchost.exe,high,CORP\user073,closed without escalation
2025-03-04T20:44:49.453317,10.0.98.52,192.168.227.37,Ransomware Behaviour,lateral-movement,runme.tmp,low,CORP\user014,closed without escalation
2025-03-29T20:44:49.418170,10.0.255.173,192.168.78.150,Cobalt Strike Loader,lateral-movement,invoice.docx,high,CORP\user002,closed without escalation
2025-04-04T20:44:49.409799,10.0.234.132,192.168.88.107,EICAR-TEST-FILE,lateral-movement,install.ps1,high,CORP\user060,closed with escalation
2025-02-09T20:44:49.484536,10.0.2.89,192.168.159.168,EICAR-TEST-FILE,priv-esc,svchost.exe,medium,CORP\user166,closed without escalation
2025-04-12T20:44:49.398697,10.0.232.247,192.168.20.202,Suspicious PowerShell,persistence,invoice.docx,medium,CORP\user079,closed without escalation
2025-03-20T20:44:49.430631,10.0.162.99,192.168.169.222,Ransomware Behaviour,priv-esc,install.ps1,low,CORP\user148,closed without escalation
2025-02-28T20:44:49.458732,10.0.33.46,192.168.173.52,Ransomware Behaviour,persistence,setup.msi,low,CORP\user181,closed without escalation
2025-03-07T20:44:49.448206,10.0.178.93,192.168.51.55,Meterpreter Beacon,lateral-movement,invoice.docx,low,CORP\user175,closed with escalation
2025-02-16T20:44:49.474536,10.0.106.246,192.168.33.238,Ransomware Behaviour,exfiltration,invoice.docx,medium,CORP\user172,closed without escalation
2025-04-15T20:44:49.394344,10.0.222.226,192.168.228.176,Ransomware Behaviour,lateral-movement,invoice.docx,medium,CORP\user183,closed with escalation
2025-03-04T20:44:49.453281,10.0.163.146,192.168.181.75,Cobalt Strike Loader,priv-esc,install.ps1,low,CORP\user180,closed without escalation
2025-04-22T20:44:49.385151,10.0.13.16,192.168.146.17,Unknown Hash Hit,persistence,setup.msi,low,CORP\user197,closed without escalation
2025-03-04T20:44:49.452581,10.0.143.105,192.168.185.123,Suspicious PowerShell,command-and-control,svchost.exe,high,CORP\user081,closed without escalation
2025-02-09T20:44:49.484033,10.0.171.214,192.168.33.148,Ransomware Behaviour,lateral-movement,install.ps1,low,CORP\user188,closed without escalation
2025-02-03T20:44:49.492745,10.0.222.145,192.168.169.35,Cobalt Strike Loader,priv-esc,powershell.exe,medium,CORP\user185,closed without escalation
2025-01-30T20:44:49.498436,10.0.199.121,192.168.246.171,Suspicious PowerShell,persistence,invoice.docx,low,CORP\user077,closed without escalation
2025-02-05T20:44:49.490446,10.0.209.194,192.168.83.247,Cobalt Strike Loader,exfiltration,install.ps1,medium,CORP\user110,closed without escalation
2025-02-17T20:44:49.474114,10.0.166.148,192.168.17.53,Suspicious PowerShell,exfiltration,powershell.exe,low,CORP\user036,closed with escalation
2025-04-14T20:44:49.395779,10.0.101.68,192.168.108.126,Meterpreter Beacon,lateral-movement,setup.msi,low,CORP\user199,closed without escalation
2025-04-25T20:44:49.381571,10.0.145.16,192.168.217.13,Meterpreter Beacon,command-and-control,calc.exe,low,CORP\user056,closed with escalation
2025-04-24T20:44:49.382160,10.0.153.168,192.168.70.207,Ransomware Behaviour,malware,powershell.exe,high,CORP\user143,closed with escalation
2025-04-15T20:44:49.394915,10.0.195.41,192.168.120.41,Ransomware Behaviour,exfiltration,setup.msi,medium,CORP\user115,closed without escalation
2025-03-09T20:44:49.446233,10.0.112.112,192.168.206.111,Unknown Hash Hit,exfiltration,install.ps1,low,CORP\user002,closed without escalation
2025-02-23T20:44:49.465573,10.0.72.184,192.168.221.131,Meterpreter Beacon,lateral-movement,runme.tmp,high,CORP\user057,closed without escalation
2025-03-25T20:44:49.423241,10.0.26.29,192.168.216.35,Suspicious PowerShell,command-and-control,install.ps1,high,CORP\user151,closed without escalation
2025-02-27T20:44:49.460637,10.0.183.70,192.168.73.12,Cobalt Strike Loader,lateral-movement,calc.exe,medium,CORP\user163,closed without escalation
2025-03-30T20:44:49.417431,10.0.45.28,192.168.116.59,Suspicious PowerShell,priv-esc,setup.msi,medium,CORP\user048,closed without escalation
2025-03-09T20:44:49.445834,10.0.239.103,192.168.59.134,Cobalt Strike Loader,malware,runme.tmp,medium,CORP\user108,closed with escalation
2025-02-24T20:44:49.463553,10.0.84.158,192.168.69.68,EICAR-TEST-FILE,command-and-control,setup.msi,high,CORP\user109,closed with escalation
2025-04-20T20:44:49.388403,10.0.156.191,192.168.112.145,Suspicious PowerShell,command-and-control,setup.msi,high,CORP\user133,closed without escalation
2025-02-21T20:44:49.468342,10.0.95.197,192.168.83.95,Cobalt Strike Loader,persistence,invoice.docx,medium,CORP\user099,closed without escalation
2025-04-18T20:44:49.390573,10.0.39.99,192.168.130.75,Cobalt Strike Loader,priv-esc,invoice.docx,low,CORP\user093,closed without escalation
2025-03-20T20:44:49.431372,10.0.72.58,192.168.248.185,Cobalt Strike Loader,command-and-control,invoice.docx,high,CORP\user102,closed with escalation
2025-04-09T20:44:49.403432,10.0.162.198,192.168.225.43,Unknown Hash Hit,priv-esc,install.ps1,low,CORP\user146,closed with escalation
2025-04-25T20:44:49.380578,10.0.162.53,192.168.51.29,Ransomware Behaviour,persistence,install.ps1,critical,CORP\user159,closed without escalation
2025-04-11T20:44:49.399623,10.0.155.27,192.168.219.190,Unknown Hash Hit,command-and-control,setup.msi,medium,CORP\user125,closed with escalation
2025-04-18T20:44:49.390895,10.0.13.45,192.168.42.35,EICAR-TEST-FILE,command-and-control,svchost.exe,low,CORP\user080,closed without escalation
2025-02-20T20:44:49.469659,10.0.69.13,192.168.113.74,Ransomware Behaviour,command-and-control,setup.msi,medium,CORP\user190,closed without escalation
2025-04-07T20:44:49.405558,10.0.22.32,192.168.113.74,Meterpreter Beacon,priv-esc,install.ps1,high,CORP\user021,closed without escalation
2025-03-25T20:44:49.423428,10.0.25.74,192.168.215.55,EICAR-TEST-FILE,exfiltration,install.ps1,high,CORP\user131,closed without escalation
2025-03-01T20:44:49.457002,10.0.248.83,192.168.199.233,EICAR-TEST-FILE,command-and-control,runme.tmp,high,CORP\user158,closed without escalation
2025-03-11T20:44:49.443373,10.0.71.118,192.168.129.145,Meterpreter Beacon,exfiltration,setup.msi,high,CORP\user060,closed without escalation
2025-04-18T20:44:49.391063,10.0.0.209,192.168.224.174,Meterpreter Beacon,malware,svchost.exe,medium,CORP\user007,closed without escalation
2025-02-09T20:44:49.484416,10.0.107.37,192.168.218.120,Cobalt Strike Loader,command-and-control,runme.tmp,high,CORP\user091,closed with escalation
2025-02-12T20:44:49.480721,10.0.108.223,192.168.49.94,EICAR-TEST-FILE,malware,setup.msi,high,CORP\user022,closed without escalation
2025-02-15T20:44:49.476955,10.0.116.71,192.168.95.166,Ransomware Behaviour,malware,runme.tmp,low,CORP\user039,closed without escalation
2025-04-23T20:44:49.383343,10.0.61.163,192.168.213.43,Unknown Hash Hit,persistence,powershell.exe,medium,CORP\user181,closed without escalation
2025-01-29T20:44:49.499474,10.0.73.15,192.168.202.211,Ransomware Behaviour,malware,install.ps1,low,CORP\user195,closed without escalation
2025-03-12T20:44:49.442419,10.0.133.243,192.168.181.212,Unknown Hash Hit,lateral-movement,setup.msi,medium,CORP\user176,closed without escalation
2025-03-11T20:44:49.442924,10.0.73.41,192.168.142.9,Ransomware Behaviour,lateral-movement,svchost.exe,medium,CORP\user115,closed without escalation
2025-02-09T20:44:49.484136,10.0.178.74,192.168.86.211,Unknown Hash Hit,lateral-movement,svchost.exe,high,CORP\user119,closed without escalation
2025-01-30T20:44:49.498156,10.0.31.177,192.168.131.190,Cobalt Strike Loader,priv-esc,svchost.exe,medium,CORP\user089,closed without escalation
2025-03-26T20:44:49.422247,10.0.226.193,192.168.185.14,EICAR-TEST-FILE,persistence,invoice.docx,high,CORP\user163,closed without escalation
2025-04-15T20:44:49.394633,10.0.77.66,192.168.234.145,Suspicious PowerShell,command-and-control,powershell.exe,low,CORP\user195,closed without escalation
2025-03-22T20:44:49.428160,10.0.176.49,192.168.18.88,Ransomware Behaviour,lateral-movement,setup.msi,medium,CORP\user184,closed without escalation
2025-04-16T20:44:49.392961,10.0.177.193,192.168.200.123,Ransomware Behaviour,priv-esc,svchost.exe,critical,CORP\user011,closed without escalation
2025-01-30T20:44:49.498376,10.0.42.141,192.168.225.40,EICAR-TEST-FILE,malware,invoice.docx,low,CORP\user178,closed without escalation
2025-02-10T20:44:49.483444,10.0.38.177,192.168.167.115,EICAR-TEST-FILE,lateral-movement,setup.msi,medium,CORP\user131,closed without escalation
2025-04-17T20:44:49.392128,10.0.74.76,192.168.141.177,Suspicious PowerShell,priv-esc,invoice.docx,high,CORP\user173,closed without escalation
2025-01-31T20:44:49.497360,10.0.2.13,192.168.92.115,Ransomware Behaviour,persistence,calc.exe,medium,CORP\user094,closed without escalation
2025-03-26T20:44:49.421760,10.0.196.232,192.168.242.162,Ransomware Behaviour,command-and-control,invoice.docx,low,CORP\user112,closed without escalation
2025-02-07T20:44:49.487916,10.0.169.24,192.168.36.150,EICAR-TEST-FILE,priv-esc,runme.tmp,low,CORP\user134,closed without escalation
2025-03-01T20:44:49.457515,10.0.245.99,192.168.92.242,EICAR-TEST-FILE,persistence,invoice.docx,low,CORP\user200,closed without escalation
2025-04-17T20:44:49.391434,10.0.186.90,192.168.91.93,Unknown Hash Hit,malware,powershell.exe,low,CORP\user134,closed without escalation
2025-02-23T20:44:49.464837,10.0.216.10,192.168.151.213,Ransomware Behaviour,malware,powershell.exe,medium,CORP\user170,closed without escalation
2025-02-06T20:44:49.488905,10.0.173.88,192.168.75.93,Meterpreter Beacon,malware,powershell.exe,critical,CORP\user060,closed with escalation
2025-01-30T20:44:49.498677,10.0.178.10,192.168.17.244,Meterpreter Beacon,command-and-control,svchost.exe,medium,CORP\user043,closed with escalation
2025-04-08T20:44:49.403803,10.0.162.45,192.168.247.129,Cobalt Strike Loader,command-and-control,powershell.exe,medium,CORP\user085,closed without escalation
2025-02-09T20:44:49.484518,10.0.57.16,192.168.178.52,Suspicious PowerShell,persistence,install.ps1,low,CORP\user096,closed without escalation
2025-02-25T20:44:49.463208,10.0.32.93,192.168.84.253,EICAR-TEST-FILE,exfiltration,install.ps1,medium,CORP\user190,closed without escalation
2025-04-21T20:44:49.386428,10.0.68.240,192.168.28.183,Meterpreter Beacon,malware,calc.exe,low,CORP\user156,closed with escalation
2025-04-09T20:44:49.403229,10.0.201.41,192.168.113.55,EICAR-TEST-FILE,command-and-control,powershell.exe,medium,CORP\user142,closed without escalation
2025-02-24T20:44:49.463571,10.0.215.87,192.168.70.73,EICAR-TEST-FILE,exfiltration,install.ps1,medium,CORP\user139,closed without escalation
2025-03-14T20:44:49.439481,10.0.242.50,192.168.77.156,Suspicious PowerShell,persistence,calc.exe,critical,CORP\user151,closed without escalation
2025-03-10T20:44:49.445150,10.0.246.179,192.168.135.223,Unknown Hash Hit,persistence,install.ps1,high,CORP\user045,closed without escalation
2025-01-29T20:44:49.499863,10.0.193.230,192.168.135.102,EICAR-TEST-FILE,persistence,svchost.exe,low,CORP\user107,closed without escalation
2025-03-18T20:44:49.434164,10.0.202.159,192.168.153.162,EICAR-TEST-FILE,priv-esc,setup.msi,medium,CORP\user186,closed without escalation
2025-03-12T20:44:49.441691,10.0.177.149,192.168.33.166,Cobalt Strike Loader,lateral-movement,calc.exe,medium,CORP\user171,closed without escalation
2025-04-25T20:44:49.381167,10.0.253.182,192.168.225.109,Unknown Hash Hit,exfiltration,calc.exe,medium,CORP\user129,closed without escalation
2025-02-14T20:44:49.477144,10.0.215.73,192.168.161.94,Ransomware Behaviour,priv-esc,powershell.exe,high,CORP\user179,closed without escalation
2025-03-18T20:44:49.433506,10.0.47.183,192.168.182.195,Suspicious PowerShell,exfiltration,svchost.exe,critical,CORP\user122,closed without escalation
2025-04-07T20:44:49.404928,10.0.63.210,192.168.158.40,Meterpreter Beacon,lateral-movement,install.ps1,low,CORP\user094,closed with escalation
2025-04-10T20:44:49.401957,10.0.6.71,192.168.163.122,Cobalt Strike Loader,exfiltration,runme.tmp,low,CORP\user166,closed without escalation
2025-03-16T20:44:49.436213,10.0.98.63,192.168.241.173,Cobalt Strike Loader,lateral-movement,powershell.exe,low,CORP\user118,closed without escalation
2025-04-05T20:44:49.407725,10.0.201.159,192.168.39.240,Suspicious PowerShell,persistence,invoice.docx,high,CORP\user162,closed without escalation
2025-02-27T20:44:49.459541,10.0.52.254,192.168.88.160,Cobalt Strike Loader,malware,setup.msi,low,CORP\user017,closed without escalation
2025-02-24T20:44:49.463631,10.0.71.14,192.168.227.219,Unknown Hash Hit,priv-esc,powershell.exe,critical,CORP\user119,closed without escalation
2025-03-08T20:44:49.447505,10.0.44.211,192.168.242.19,Unknown Hash Hit,command-and-control,calc.exe,medium,CORP\user114,closed without escalation
2025-02-02T20:44:49.495107,10.0.84.78,192.168.86.7,Suspicious PowerShell,exfiltration,powershell.exe,low,CORP\user037,closed without escalation
2025-04-25T20:44:49.380502,10.0.60.184,192.168.120.167,Cobalt Strike Loader,priv-esc,calc.exe,low,CORP\user127,closed without escalation
2025-02-13T20:44:49.478819,10.0.160.47,192.168.193.62,Ransomware Behaviour,persistence,install.ps1,medium,CORP\user154,closed without escalation
2025-02-08T20:44:49.485909,10.0.171.247,192.168.159.210,Suspicious PowerShell,command-and-control,invoice.docx,low,CORP\user165,closed without escalation
2025-02-21T20:44:49.468603,10.0.231.117,192.168.5.255,Cobalt Strike Loader,lateral-movement,invoice.docx,high,CORP\user167,closed without escalation
2025-04-01T20:44:49.414286,10.0.42.249,192.168.159.120,Meterpreter Beacon,persistence,svchost.exe,low,CORP\user018,closed with escalation
2025-02-06T20:44:49.488031,10.0.56.42,192.168.15.249,Suspicious PowerShell,priv-esc,calc.exe,medium,CORP\user109,closed without escalation
2025-03-09T20:44:49.445742,10.0.52.100,192.168.118.251,Unknown Hash Hit,command-and-control,svchost.exe,low,CORP\user151,closed without escalation
2025-03-22T20:44:49.427768,10.0.90.223,192.168.45.252,Meterpreter Beacon,malware,invoice.docx,medium,CORP\user008,closed without escalation
2025-03-07T20:44:49.449448,10.0.146.103,192.168.40.101,Suspicious PowerShell,malware,calc.exe,medium,CORP\user016,closed with escalation
2025-03-15T20:44:49.437086,10.0.95.19,192.168.109.60,EICAR-TEST-FILE,priv-esc,install.ps1,low,CORP\user018,closed with escalation
2025-04-22T20:44:49.384663,10.0.229.137,192.168.13.232,EICAR-TEST-FILE,persistence,runme.tmp,high,CORP\user008,closed without escalation
2025-03-03T20:44:49.454197,10.0.9.36,192.168.38.179,Unknown Hash Hit,lateral-movement,powershell.exe,low,CORP\user197,closed without escalation
2025-03-04T20:44:49.452461,10.0.215.158,192.168.249.154,EICAR-TEST-FILE,lateral-movement,svchost.exe,critical,CORP\user132,closed without escalation
2025-04-04T20:44:49.409874,10.0.177.187,192.168.9.24,Suspicious PowerShell,persistence,setup.msi,low,CORP\user032,closed without escalation
2025-04-11T20:44:49.400700,10.0.144.248,192.168.130.255,Ransomware Behaviour,priv-esc,invoice.docx,high,CORP\user009,closed without escalation
2025-03-14T20:44:49.439392,10.0.59.187,192.168.207.173,Cobalt Strike Loader,command-and-control,powershell.exe,low,CORP\user068,closed without escalation
2025-03-08T20:44:49.447392,10.0.190.115,192.168.85.117,Ransomware Behaviour,lateral-movement,powershell.exe,high,CORP\user131,closed without escalation
2025-03-09T20:44:49.446641,10.0.175.129,192.168.189.174,Unknown Hash Hit,malware,invoice.docx,critical,CORP\user190,closed with escalation
2025-03-22T20:44:49.428505,10.0.112.166,192.168.155.248,Meterpreter Beacon,persistence,install.ps1,low,CORP\user137,closed without escalation
2025-02-01T20:44:49.495288,10.0.249.18,192.168.176.217,Ransomware Behaviour,command-and-control,svchost.exe,low,CORP\user167,closed without escalation
2025-03-15T20:44:49.437815,10.0.148.255,192.168.141.155,Ransomware Behaviour,persistence,svchost.exe,low,CORP\user062,closed without escalation
2025-04-07T20:44:49.405999,10.0.79.163,192.168.217.105,EICAR-TEST-FILE,persistence,svchost.exe,high,CORP\user120,closed without escalation
2025-04-09T20:44:49.402696,10.0.199.180,192.168.169.81,Ransomware Behaviour,lateral-movement,setup.msi,low,CORP\user016,closed with escalation
2025-01-29T20:44:49.499351,10.0.174.217,192.168.182.96,Suspicious PowerShell,persistence,calc.exe,high,CORP\user066,closed with escalation
2025-02-04T20:44:49.491918,10.0.207.24,192.168.49.248,Suspicious PowerShell,exfiltration,install.ps1,low,CORP\user128,closed without escalation
2025-02-19T20:44:49.471535,10.0.38.120,192.168.159.148,Unknown Hash Hit,exfiltration,install.ps1,critical,CORP\user143,closed without escalation
2025-03-18T20:44:49.433104,10.0.223.217,192.168.34.250,Meterpreter Beacon,persistence,invoice.docx,high,CORP\user173,closed without escalation
2025-03-31T20:44:49.414996,10.0.214.206,192.168.3.185,Cobalt Strike Loader,exfiltration,svchost.exe,medium,CORP\user081,closed with escalation
2025-03-14T20:44:49.438413,10.0.38.231,192.168.236.112,Meterpreter Beacon,malware,svchost.exe,medium,CORP\user074,closed with escalation
2025-02-03T20:44:49.493487,10.0.104.84,192.168.189.219,Unknown Hash Hit,exfiltration,powershell.exe,low,CORP\user180,closed without escalation
2025-04-23T20:44:49.383527,10.0.98.246,192.168.2.19,Meterpreter Beacon,exfiltration,svchost.exe,critical,CORP\user163,closed without escalation
2025-04-18T20:44:49.390823,10.0.179.223,192.168.218.93,Meterpreter Beacon,lateral-movement,powershell.exe,low,CORP\user014,closed without escalation
2025-03-27T20:44:49.421455,10.0.23.69,192.168.107.195,EICAR-TEST-FILE,command-and-control,svchost.exe,medium,CORP\user013,closed without escalation
2025-04-08T20:44:49.404012,10.0.188.135,192.168.199.195,Unknown Hash Hit,lateral-movement,setup.msi,critical,CORP\user018,closed with escalation
2025-03-24T20:44:49.424556,10.0.224.6,192.168.44.93,Suspicious PowerShell,command-and-control,install.ps1,high,CORP\user029,closed without escalation
2025-03-09T20:44:49.446675,10.0.68.109,192.168.150.234,Unknown Hash Hit,exfiltration,powershell.exe,high,CORP\user179,closed with escalation
2025-04-19T20:44:49.388750,10.0.7.169,192.168.98.227,Ransomware Behaviour,command-and-control,setup.msi,medium,CORP\user024,closed without escalation
2025-03-11T20:44:49.443343,10.0.76.179,192.168.146.29,Cobalt Strike Loader,command-and-control,powershell.exe,medium,CORP\user007,closed without escalation
2025-03-27T20:44:49.421383,10.0.138.42,192.168.168.138,Cobalt Strike Loader,lateral-movement,calc.exe,high,CORP\user086,closed without escalation
2025-04-13T20:44:49.397903,10.0.146.138,192.168.28.66,Ransomware Behaviour,malware,invoice.docx,medium,CORP\user065,closed without escalation
2025-04-04T20:44:49.409454,10.0.241.3,192.168.95.186,Cobalt Strike Loader,command-and-control,setup.msi,low,CORP\user174,closed without escalation
